maR,maRi,348814,3
sdDa,sidDa,116230,0
tyAd,ityAdi,66457,0
aBDAna,aBiDAna,66457,3
vroDa,viroDa,66457,4
vSeza,viSeza,66457,4
dunduB,dunduBi,379396,4
Sras,Siras,64307,3
krm,krimi,64307,6
vyAD,vyADi,64307,6
krm,krimi,64307,8
Sras,Siras,64307,8
vyAD,vyADi,64307,8
vdvas,vidvas,143541,5
Sb,Sibi,387957,0
vAsuk,vAsuki,134440,4
nDAna,niDAna,50571,0
ajra,ajira,50571,1
z,iz,102686,4
nndA,nindA,333037,1
muzw,muzwi,340759,0
Ad,Adi,142465,6
ha,iha,61697,0
asta,asita,326263,4
vdarBa,vidarBa,380027,0
vnA,vinA,63820,2
gr,gir,127694,4
vspazwa,vispazwa,334848,0
Szya,Sizya,334848,3
hta,hita,334848,4
vAszWa,vAsizWa,107304,0
vD,viDi,60193,0
lh,lih,62499,0
fz,fzi,307111,1
vmatsara,vimatsara,94970,2
prakft,prakfti,309146,2
mun,muni,142403,3
kapardn,kapardin,372166,4
Cd,Cid,398105,4
maR,maRi,367987,0
catvArMSat,catvAriMSat,116617,0
vkAra,vikAra,116617,0
budD,budDi,316600,0
prIt,prIti,394173,2
lNga,liNga,340386,3
Bd,Bid,342467,0
svast,svasti,391490,1
Ad,Adi,59748,1
ndradyumna,indradyumna,302590,0
at,ati,395604,0
BUm,BUmi,395604,1
pArTva,pArTiva,357056,0
Sva,Siva,93813,5
antka,antika,119678,0
nandn,nandin,119678,2
nandn,nandin,119678,3
tyAd,ityAdi,309174,3
z,iz,60138,1
mun,muni,60138,3
Ad,Adi,109153,2
vzama,vizama,94568,1
lalta,lalita,94568,3
aBmuKa,aBimuKa,384328,3
vD,viDi,374979,1
kryA,kriyA,79104,1
tyAd,ityAdi,79104,4
vahn,vahni,88232,1
suganD,suganDi,72165,3
nandn,nandin,114323,3
SARqlya,SARqilya,357560,2
Ad,Adi,64312,1
aBprAya,aBiprAya,64312,4
dakzRa,dakziRa,384676,0
dakzRa,dakziRa,384676,1
kal,kali,107033,1
pat,pati,391760,5
kzt,kziti,391760,6
ptf,pitf,372656,2
vyAD,vyADi,132498,2
prat,prati,371519,0
Adtya,Aditya,371519,0
prat,prati,371519,1
prat,prati,371519,2
ekAkn,ekAkin,337780,0
vdyA,vidyA,337780,1
paTka,paTika,364165,5
kzt,kziti,70932,7
kAnt,kAnti,363828,0
prya,priya,363828,0
vza,viza,349797,0
Cd,Cid,349797,4
Bavzya,Bavizya,302428,3
vjaya,vijaya,319425,2
vBIzaRa,viBIzaRa,362401,4
sdD,sidDi,101672,0
kvacd,kvacid,101672,4
fz,fzi,300209,4
hMs,hiMs,323258,6
z,iz,321645,2
kow,kowi,365205,3
vBAga,viBAga,369839,1
SoRta,SoRita,77572,4
fz,fzi,122034,0
vahn,vahni,385622,2
ptAmaha,pitAmaha,381684,0
sdD,sidDi,326650,0
aBDAna,aBiDAna,304470,3
nBa,niBa,385164,0
vAr,vAri,71620,3
vAln,vAlin,70287,1
vmala,vimala,118873,5
zvAsa,izvAsa,397851,2
kzp,kzip,397851,4
vvara,vivara,393328,2
ha,iha,143163,1
gat,gati,143163,2
amta,amita,118775,3
krIwn,kirIwin,130458,4
yAjn,yAjin,346344,0
j,ji,346344,0
vkrama,vikrama,398945,0
yayAt,yayAti,140855,0
vnASa,vinASa,54647,5
dunduB,dunduBi,116232,2
vzama,vizama,108940,3
vD,viDi,332382,0
,i,89901,2
dna,dina,373092,1
antka,antika,359595,1
prat,prati,393050,4
ha,iha,53288,0
tkta,tikta,53288,5
ptf,pitf,146952,3
kastUrkA,kastUrikA,75413,0
tkta,tikta,75413,2
dvasa,divasa,381580,4
vdruma,vidruma,62376,0
tntqIka,tintiqIka,86013,1
satkryA,satkriyA,341213,1
vDA,viDA,365652,2
parvartn,parivartin,81951,0
BUr,BUri,92755,0
nBa,niBa,384662,1
dS,diS,128963,0
vdS,vidiS,128963,1
at,ati,387871,0
vzRu,vizRu,107470,2
nScaya,niScaya,321917,3
vraha,viraha,364575,6
har,hari,93619,4
evaMvDa,evaMviDa,116684,0
Ad,Adi,116684,1
Sakt,Sakti,149534,3
prat,prati,149534,6
ttkzu,titikzu,318408,1
vSKa,viSiKa,398883,1
yuDzWra,yuDizWira,122256,0
dvya,divya,125578,0
aBrAma,aBirAma,320872,0
vfdD,vfdDi,320872,2
pratmA,pratimA,311933,2
vnScaya,viniScaya,334000,3
prakft,prakfti,377096,0
saptat,saptati,382241,2
samAD,samADi,351176,2
zu,izu,396119,1
nrAkAra,nirAkAra,331490,2
vSvAsa,viSvAsa,300164,1
budD,budDi,300164,6
SaSn,SaSin,58529,0
vAdn,vAdin,302747,3
Danvantar,Danvantari,77549,2
mun,muni,107796,2
dvz,dviz,134269,2
prIt,prIti,137458,4
zuD,izuDi,399186,0
ndarSana,nidarSana,334593,3
dv,div,308072,4
sD,siD,354665,2
j,ji,319328,3
ndrya,indriya,319328,3
BUt,BUti,301554,2
vkAra,vikAra,303124,2
nmtta,nimitta,80150,0
cntA,cintA,323488,5
vDvat,viDivat,118041,6
nrveda,nirveda,312778,0
dyut,dyuti,70735,5
kzp,kzip,149696,2
pryaNgu,priyaNgu,315186,4
pat,pati,121221,3
vnScaya,viniScaya,324462,4
fz,fzi,381761,0
kOSka,kOSika,326830,3
dvya,divya,107014,0
rAtr,rAtri,107014,1
pSuna,piSuna,306632,1
dAkzRAtya,dAkziRAtya,122125,2
vAsn,vAsin,122125,4
Kadra,Kadira,60195,3
sMha,siMha,389706,2
trloka,triloka,338820,1
svast,svasti,338820,2
dvja,dvija,338820,3
sam,sami,104853,0
parmARa,parimARa,310882,0
dakzRa,dakziRa,371322,3
dvja,dvija,371322,6
samAhta,samAhita,116577,5
ptAmaha,pitAmaha,375340,0
mun,muni,59156,2
budD,budDi,130797,0
Danvn,Danvin,321709,2
bARn,bARin,321709,3
kzatrya,kzatriya,335558,3
nmtta,nimitta,338190,0
prARn,prARin,338190,2
sTavra,sTavira,101530,0
cArn,cArin,101530,4
ntya,nitya,317799,2
vvDa,viviDa,142499,2
vjaya,vijaya,392094,2
budD,budDi,319338,3
Ad,Adi,345012,1
tara,itara,345012,2
sahta,sahita,136893,2
sm,smi,392074,0
govnda,govinda,392074,1
SarmzWA,SarmizWA,87406,4
Srut,Sruti,331885,6
vvAda,vivAda,301687,3
pAR,pARi,339488,5
yaSasvn,yaSasvin,383190,5
yon,yoni,112400,4
fz,fzi,306871,2
ptf,pitf,306871,2
jIvta,jIvita,85424,1
boDsattva,boDisattva,145221,3
pratpakza,pratipakza,344842,0
AtTya,AtiTya,323466,2
ha,iha,323466,3
rAtr,rAtri,146809,2
SAyn,SAyin,146809,3
sTaRqla,sTaRqila,146809,3
vnASa,vinASa,68481,1
mantrn,mantrin,318735,0
prakft,prakfti,318735,1
manasvn,manasvin,375702,4
vD,viDi,328593,3
dvya,divya,328593,4
SAnt,SAnti,346608,1
vkAra,vikAra,328237,1
BkzA,BikzA,305490,2
hta,hita,305490,3
dvja,dvija,305490,4
vdura,vidura,123638,3
vroDa,viroDa,92472,3
ctta,citta,328264,2
trSras,triSiras,305945,0
ar,ari,127289,4
vstAra,vistAra,376484,4
ruDra,ruDira,396304,0
avan,avani,351849,4
ppAsA,pipAsA,351849,5
salla,salila,351849,8
dlIpa,dilIpa,92662,0
Ad,Adi,304556,3
dv,div,390150,4
pSAca,piSAca,392123,3
samfdD,samfdDi,321520,3
aBzeka,aBizeka,130415,0
vctra,vicitra,130415,2
vstara,vistara,130415,3
mUrt,mUrti,337837,1
jyots,jyotis,302698,1
raTn,raTin,380387,1
ar,ari,380387,3
Sakt,Sakti,304128,0
anla,anila,97859,0
Adtya,Aditya,97859,1
kla,kila,106804,1
SudD,SudDi,98796,1
gat,gati,354812,2
gfdDn,gfdDin,393801,4
anIknI,anIkinI,390990,3
Ad,Adi,317165,2
Srut,Sruti,334195,4
dvDA,dviDA,386641,0
ha,iha,326944,6
z,iz,326944,6
vhAyas,vihAyas,147365,3
vzRu,vizRu,93990,1
sAdn,sAdin,390250,0
sAdn,sAdin,390250,1
raTn,raTin,390250,3
Ad,Adi,146253,0
vdyA,vidyA,330034,0
Sva,Siva,374811,1
mun,muni,374811,2
prya,priya,341277,3
aDka,aDika,374646,1
yogn,yogin,374646,4
vSArada,viSArada,148794,2
lNga,liNga,307157,1
jGAMsu,jiGAMsu,65735,0
puzpta,puzpita,135087,2
Bd,Bid,149527,0
cntA,cintA,130003,4
Ad,Adi,64870,1
atbala,atibala,64870,3
tTam,itTam,367115,3
pAR,pARi,121136,5
lNga,liNga,344155,2
lNga,liNga,344155,5
kryA,kriyA,344155,7
anupalabD,anupalabDi,344155,7
lNga,liNga,344155,11
vahn,vahni,62392,3
sngDa,snigDa,88310,2
Ad,Adi,88310,3
sc,sic,88310,6
prya,priya,331194,8
nroDa,niroDa,344268,0
vftt,vftti,344268,0
samAD,samADi,344268,3
vftt,vftti,123858,0
vrIh,vrIhi,123858,2
dvya,divya,113401,2
pat,pati,364495,3
har,hari,106146,0
ptAmaha,pitAmaha,106146,1
vpra,vipra,372146,2
sm,smi,307169,3
dyut,dyuti,307169,4
samt,samiti,314939,0
Srut,Sruti,314939,6
SAl,SAli,64329,3
zazwka,zazwika,64329,3
vD,viDi,308519,3
Octya,Ocitya,88187,0
ptAmaha,pitAmaha,114298,4
kokla,kokila,120081,4
nrBaya,nirBaya,67337,4
vkrama,vikrama,359936,0
sta,sita,62502,0
at,ati,62502,1
mat,mati,309523,1
Szya,Sizya,308286,1
UrmlA,UrmilA,59479,3
prya,priya,59479,4
yuDzWra,yuDizWira,392400,1
at,ati,303683,0
lambn,lambin,303683,2
hraRmaya,hiraRmaya,370835,0
budD,budDi,327401,2
vraha,viraha,365297,1
mArza,mAriza,397656,5
vnaya,vinaya,321279,0
vsarga,visarga,321279,1
nScaya,niScaya,315361,2
cntana,cintana,315361,6
vSeza,viSeza,67403,2
Ad,Adi,67403,8
vSeza,viSeza,67403,9
vSeza,viSeza,67403,11
vyatreka,vyatireka,67403,13
bal,bali,301482,0
mUrt,mUrti,303478,0
sAttvka,sAttvika,339621,5
yat,yati,346012,1
gat,gati,325692,6
j,ji,330065,3
fz,fzi,330065,4
ha,iha,104513,3
ngraha,nigraha,313902,0
vnASn,vinASin,75593,1
AKyAykA,AKyAyikA,306592,2
sMha,siMha,148132,1
ptf,pitf,320425,2
tfpt,tfpti,336224,3
ha,iha,336224,4
z,iz,144274,2
pArTva,pArTiva,144274,6
Srotrya,Srotriya,82555,4
fdD,fdDi,322074,0
BUm,BUmi,66105,3
DAtreykA,DAtreyikA,91941,3
yon,yoni,397536,0
vvAda,vivAda,397536,5
vzaya,vizaya,344723,0
OrDvadehka,OrDvadehika,315384,4
zazw,zazwi,133025,2
vzRu,vizRu,367264,2
amta,amita,367264,2
vdvas,vidvas,88104,3
tas,itas,142943,4
vcAra,vicAra,109022,2
tapasvn,tapasvin,90316,0
vkft,vikfti,304891,2
tas,itas,365715,9
ezn,ezin,379531,3
budD,budDi,337591,1
vpra,vipra,144293,3
mAnn,mAnin,144293,4
yuDzWra,yuDizWira,389289,3
govnda,govinda,338860,0
Sakun,Sakuni,60589,2
sMha,siMha,383440,3
sngDa,snigDa,374003,1
vnaya,vinaya,325322,2
vnScaya,viniScaya,325322,6
jIvta,jIvita,322632,2
jIvta,jIvita,102692,7
kzp,kzip,87649,4
vmala,vimala,126374,5
mat,mati,126374,6
vvDa,viviDa,315490,4
vnA,vinA,340494,0
aDka,aDika,84507,0
SbkA,SibikA,55810,0
BUyzWa,BUyizWa,60904,1
ruDra,ruDira,323614,0
vza,viza,67040,0
aDpa,aDipa,103765,5
aBzeka,aBizeka,106395,0
ptf,pitf,106395,3
evaMvDa,evaMviDa,336268,0
Bakt,Bakti,336268,3
svAmn,svAmin,369331,2
dvja,dvija,377511,3
Ad,Adi,377511,3
vdvas,vidvas,140160,1
lA,ilA,140160,2
yon,yoni,137717,0
kryA,kriyA,329214,4
samAD,samADi,358222,0
baln,balin,358222,1
Akft,Akfti,376527,2
sAkzn,sAkzin,368922,2
vvDa,viviDa,71944,2
vzRu,vizRu,374775,2
at,ati,384928,0
Darmn,Darmin,334878,3
vstara,vistara,353823,2
mzwa,mizwa,353823,2
tas,itas,56983,1
kow,kowi,98264,1
vD,viDi,94232,0
vAsuk,vAsuki,134430,0
BUm,BUmi,70631,2
Suc,Suci,307317,1
durmat,durmati,375240,2
BUm,BUmi,348163,3
mArza,mAriza,396950,4
dfS,dfSi,344648,1
sarps,sarpis,77592,2
dvIpn,dvIpin,320939,3
z,iz,320939,6
Sras,Siras,317136,1
vzRu,vizRu,317136,4
nmeza,nimeza,391016,1
Suc,Suci,146609,5
smta,smita,146609,5
ctra,citra,358019,4
pAkn,pAkin,65840,2
tkta,tikta,65840,6
pAkn,pAkin,65840,7
pAkn,pAkin,65840,12
vvDa,viviDa,329347,1
prakft,prakfti,329347,3
suKn,suKin,57342,9
sTapat,sTapati,55966,1
kzp,kzip,394606,1
vraha,viraha,364653,0
mahza,mahiza,69772,0
dunduB,dunduBi,69772,1
SKara,SiKara,69772,3
kal,kali,307873,1
ha,iha,324424,4
dvya,divya,90492,2
kIrt,kIrti,138301,0
Dft,Dfti,138301,2
puzw,puzwi,138301,4
kryA,kriyA,138301,6
aBnava,aBinava,351388,5
ngraha,nigraha,114066,0
SKaRqn,SiKaRqin,386529,0
ptAmaha,pitAmaha,386529,4
vdvas,vidvas,316261,0
vftt,vftti,340471,3
ha,iha,128265,1
prya,priya,338417,2
vkarman,vikarman,322047,3
Sakun,Sakuni,377845,1
vvDa,viviDa,320694,1
nBa,niBa,121738,0
salla,salila,390502,1
gr,giri,390502,2
durBda,durBida,390502,4
vDAna,viDAna,397318,3
sAtyak,sAtyaki,397318,4
prat,prati,397318,5
vkAra,vikAra,105725,3
tarh,tarhi,144936,0
dna,dina,334357,2
z,iz,119548,0
mun,muni,143550,4
yaSasvn,yaSasvin,105618,4
asta,asita,332186,3
ptf,pitf,147012,3
ruc,ruci,96053,4
BUyzWa,BUyizWa,111983,1
rahta,rahita,80683,7
pulakta,pulakita,351310,2
vza,viza,148531,0
jGAMsA,jiGAMsA,148531,2
mun,muni,65365,1
Ipsta,Ipsita,65365,4
Sras,Siras,64477,0
vD,viDi,349930,1
pravftt,pravftti,349930,5
Bd,Bid,380778,4
kIrt,kIrti,72346,3
kap,kapi,72346,5
cktsA,cikitsA,64376,3
manIzn,manIzin,88475,3
BUm,BUmi,55790,4
vBIzaRa,viBIzaRa,125880,4
sahta,sahita,125388,1
ha,iha,63508,0
rAgn,rAgin,94823,2
dArdrya,dAridrya,365013,4
vkalpa,vikalpa,145239,3
vdyA,vidyA,334765,2
krm,krimi,97202,1
Sakt,Sakti,66137,0
vza,viza,66137,3
vza,viza,66137,4
upapatt,upapatti,66137,5
har,hari,303643,4
duratkrama,duratikrama,368027,3
mun,muni,139549,1
BUm,BUmi,386276,2
vzRu,vizRu,118675,0
SkzA,SikzA,327225,4
prakft,prakfti,327225,6
pat,pati,323546,0
SAl,SAli,93311,8
Suc,Suci,329239,0
aBmanyu,aBimanyu,390887,2
jyots,jyotis,307195,2
pSAca,piSAca,137775,3
kapardn,kapardin,374757,3
vzRu,vizRu,338939,1
udaD,udaDi,338939,3
prya,priya,61610,5
dt,diti,79777,0
tapasvn,tapasvin,317876,2
vAjn,vAjin,56403,4
ndrya,indriya,344004,4
Ad,Adi,77204,0
fz,fzi,77204,1
klS,kliS,50981,1
tuzw,tuzwi,372438,3
yogn,yogin,356217,0
vdyA,vidyA,328465,4
sMha,siMha,130970,3
krAta,kirAta,129445,3
yayAt,yayAti,89884,0
dvja,dvija,127783,4
rAtr,rAtri,358066,0
Bd,Bid,383819,3
vAdn,vAdin,318839,0
SoRta,SoRita,352788,3
dvpa,dvipa,390620,1
dvpa,dvipa,390620,2
hraRmaya,hiraRmaya,361067,4
Bzaj,Bizaj,61304,4
satyajt,satyajit,389303,1
fz,fzi,360184,2
cCA,icCA,110037,1
pradakzRa,pradakziRa,110037,4
ced,cedi,142858,0
pakzn,pakzin,125121,2
anumt,anumiti,396696,5
Sva,Siva,94040,2
vzRu,vizRu,94040,3
Sakun,Sakuni,60581,1
bahs,bahis,344651,1
vftt,vftti,344651,3
prakft,prakfti,378421,0
vftt,vftti,59256,4
pAR,pARi,116828,1
vvDa,viviDa,308916,1
lNga,liNga,312438,4
pattva,patitva,54192,3
cktsA,cikitsA,144750,0
vdyA,vidyA,144750,2
tvz,tviz,121319,1
ndrya,indriya,327490,2
budD,budDi,301417,2
blva,bilva,114562,0
kaptTa,kapitTa,114562,1
sMha,siMha,141338,2
krIwn,kirIwin,388550,5
nzaDa,nizaDa,306260,1
ah,ahi,82741,0
dna,dina,82741,2
dvya,divya,101537,3
z,iz,363364,5
fz,fzi,325032,2
vpra,vipra,325032,2
dvja,dvija,325032,5
vD,viDi,53263,4
Ad,Adi,53263,7
dvya,divya,316097,2
kowSas,kowiSas,78803,4
vSaNkA,viSaNkA,313862,4
Sras,Siras,117438,1
dfzw,dfzwi,117438,5
Sakt,Sakti,139803,3
SAnt,SAnti,65046,3
vdyA,vidyA,119117,2
sta,sita,98241,1
ndu,indu,98241,1
Bakt,Bakti,95108,1
amta,amita,334222,3
vkrama,vikrama,334222,3
pArTva,pArTiva,388046,2
gat,gati,367621,4
vlamba,vilamba,367621,6
ha,iha,85836,5
npuRa,nipuRa,142574,3
dvya,divya,122243,0
sta,sita,302928,0
trpuRqraka,tripuRqraka,302928,5
Ad,Adi,306380,0
hMs,hiMs,365903,1
aBprAya,aBiprAya,359606,0
Sakt,Sakti,82000,4
rat,rati,134716,0
prIt,prIti,134716,2
darSn,darSin,134716,3
raTn,raTin,390247,5
vzRu,vizRu,96469,2
ekAkn,ekAkin,330072,1
ukt,ukti,94719,2
vstara,vistara,130270,3
vpAka,vipAka,345126,0
tejasvn,tejasvin,331028,1
vpra,vipra,331028,3
vraja,viraja,145649,1
SMSapA,SiMSapA,377394,1
ndu,indu,94460,0
SAl,SAli,131485,0
pzwa,pizwa,131485,0
dna,dina,88760,1
pravftt,pravftti,344725,0
cYcA,ciYcA,81535,0
tas,itas,104686,5
antka,antika,300426,5
hastn,hastin,383516,0
zu,izu,128614,2
savza,saviza,120615,1
Ad,Adi,329546,1
rAtr,rAtri,329546,2
j,ji,100747,1
har,hari,100747,3
z,iz,52303,0
dvya,divya,72967,2
Srut,Sruti,119207,4
pArkzta,pArikzita,136635,3
j,ji,100723,2
har,hari,100723,4
vdyA,vidyA,345996,0
vnaya,vinaya,345996,0
hastn,hastin,345996,3
dS,diS,303964,0
dS,diS,303964,1
dS,diS,303964,3
SSra,SiSira,111291,2
dvtaya,dvitaya,144970,1
vnAyaka,vinAyaka,144970,4
sAtyak,sAtyaki,390180,0
vnA,vinA,132045,3
vjgIzu,vijigIzu,92253,0
dakzRa,dakziRa,58374,0
SKaRqn,SiKaRqin,381977,1
zvAsa,izvAsa,381977,3
vkarman,vikarman,317035,0
vpra,vipra,317035,2
vSAla,viSAla,120087,3
Ad,Adi,91513,0
hta,hita,379942,4
prya,priya,379942,5
ruDra,ruDira,59648,4
qA,iqA,78522,2
rUpn,rUpin,76994,0
Ad,Adi,303153,0
vSeza,viSeza,303153,1
hNgula,hiNgula,61456,2
vAsn,vAsin,359648,1
ptf,pitf,81028,0
dakzRatas,dakziRatas,81028,3
Slz,Sliz,391487,3
vctra,vicitra,380399,2
kryA,kriyA,137788,0
vpra,vipra,137788,2
fz,fzi,137788,4
BUyzWa,BUyizWa,310075,0
sfzw,sfzwi,337787,1
Ad,Adi,337787,3
dvvDa,dviviDa,135243,0
ctta,citta,345297,4
sTaRqla,sTaRqila,372978,0
vctra,vicitra,372978,1
pratmA,pratimA,372978,2
vSeza,viSeza,315825,2
vvDa,viviDa,118900,2
ptAmaha,pitAmaha,352991,1
aBlAza,aBilAza,352991,2
pat,pati,352991,3
mun,muni,352991,4
vdura,vidura,101368,1
BUm,BUmi,120667,0
rAtr,rAtri,60570,1
vmala,vimala,60570,3
pratzWAna,pratizWAna,139554,0
ptAmaha,pitAmaha,139554,3
sngDa,snigDa,94727,3
lp,lip,145761,1
ctra,citra,110906,2
nSA,niSA,393803,3
at,ati,61727,0
sngDa,snigDa,61727,0
dS,diS,68898,1
dakzRa,dakziRa,94892,1
Dma,iDma,109572,0
mun,muni,320151,0
lNga,liNga,110450,0
prARn,prARin,110450,1
anupalabD,anupalabDi,310338,6
vAsav,vAsavi,389064,3
lNga,liNga,340398,0
mahAprasTAnka,mahAprasTAnika,137313,0
nrmala,nirmala,132491,2
ndu,indu,140141,4
vrAj,virAj,338959,5
zvAsa,izvAsa,55316,3
mun,muni,120214,3
ced,cedi,381132,6
ndrya,indriya,56247,2
vveka,viveka,341805,4
atr,atri,103201,2
vcakzaRa,vicakzaRa,353969,4
sAtyak,sAtyaki,389831,1
prApt,prApti,85973,0
vjYAna,vijYAna,85973,2
mukt,mukti,85973,3
prakft,prakfti,117152,0
dvvDa,dviviDa,117152,1
tyAd,ityAdi,117152,3
DArn,DArin,90717,2
tejasvn,tejasvin,391038,1
dvya,divya,389588,1
marca,marica,65533,0
kIrt,kIrti,137116,3
dvasa,divasa,309800,4
vBIzaRa,viBIzaRa,332888,3
vSArada,viSArada,359524,3
Srut,Sruti,136759,5
Bavzya,Bavizya,381762,2
ptAmaha,pitAmaha,332537,4
aBcAra,aBicAra,374438,0
Ad,Adi,102189,0
sD,siD,64335,1
SSra,SiSira,79655,4
tapasvn,tapasvin,351075,3
vza,viza,346997,1
Adtya,Aditya,328839,2
aSvn,aSvin,328839,3
fz,fzi,328839,5
prIt,prIti,358849,2
j,ji,367978,0
vmala,vimala,367978,1
vfdD,vfdDi,76123,0
vkalpa,vikalpa,144213,1
cArn,cArin,356458,7
GfRn,GfRin,103653,0
pramAdn,pramAdin,103653,2
hArn,hArin,62188,0
rc,ric,62188,2
rADkA,rADikA,364639,0
vSudD,viSudDi,398719,3
Szya,Sizya,84664,3
anla,anila,336719,4
ptAmaha,pitAmaha,319465,4
vpra,vipra,393107,2
tapasvn,tapasvin,360510,4
pRqa,piRqa,81088,3
vnaya,vinaya,81088,5
dS,diS,399908,1
asta,asita,399908,4
sAraT,sAraTi,399908,4
jyots,jyotis,373096,2
vSArada,viSArada,324844,2
palta,palita,322612,2
tyAd,ityAdi,310126,3
vrAwa,virAwa,130369,0
hta,hita,338004,5
yogn,yogin,356186,0
prARn,prARin,302987,0
AtTya,AtiTya,56968,2
vftt,vftti,354405,0
Bd,Bid,391443,0
ptf,pitf,112830,2
mun,muni,134804,1
antarkza,antarikza,353410,1
vdyA,vidyA,303748,1
Sakt,Sakti,303748,2
vD,viDi,355631,2
vSramBa,viSramBa,355631,4
cra,cira,355631,4
sucra,sucira,120817,2
vahn,vahni,120817,4
ptf,pitf,352593,0
vfzw,vfzwi,352593,3
vzama,vizama,398140,0
BUmpa,BUmipa,319506,5
har,hari,107455,1
durgat,durgati,107455,4
ndarSana,nidarSana,334646,0
dvja,dvija,96749,4
ced,cedi,380325,3
BUm,BUmi,326032,3
vaszWa,vasizWa,112250,2
fz,fzi,112250,4
rat,rati,302149,3
ptfvya,pitfvya,389682,2
dvAkara,divAkara,399137,3
nkft,nikfti,303567,0
bfhaspat,bfhaspati,92331,5
nyama,niyama,307989,3
rogn,rogin,333712,1
kzp,kzip,64178,0
parspanda,parispanda,137163,2
prasdD,prasidDi,372204,2
rat,rati,64369,0
SaryAt,SaryAti,147605,0
Ad,Adi,351809,1
at,ati,356658,3
kzp,kzip,76020,10
amta,amita,138976,0
vza,viza,132155,1
SlA,SilA,68468,0
alndaka,alindaka,365001,0
sMha,siMha,113713,0
z,iz,388450,7
bal,bali,91400,1
kryA,kriyA,94903,4
ndrya,indriya,343990,4
ndrya,indriya,343990,5
tapasvn,tapasvin,66436,3
mtra,mitra,363222,5
vz,viz,371507,4
ctrANgada,citrANgada,142884,0
budD,budDi,336020,3
ezn,ezin,336020,5
DAtreykA,DAtreyikA,376930,2
sdDa,sidDa,310006,1
aDpa,aDipa,310006,3
cArn,cArin,68784,4
rat,rati,115303,0
Bd,Bid,133544,0
upakArn,upakArin,68137,4
vpra,vipra,119016,2
dvya,divya,329931,3
mun,muni,332420,2
cktsA,cikitsA,309563,3
vcAra,vicAra,309563,3
vrecana,virecana,53898,4
prat,prati,56533,8
ptf,pitf,80852,2
drOR,drORi,390652,1
vkAra,vikAra,116621,2
Adtya,Aditya,84474,2
vkrama,vikrama,127018,3
mTyA,miTyA,82427,3
vSArada,viSArada,142967,4
Aj,Aji,393321,3
,i,334799,2
mSra,miSra,334799,5
kzp,kzip,87059,3
vrUpa,virUpa,366417,0
nkzepa,nikzepa,89461,1
vftt,vftti,349019,2
tapasvn,tapasvin,372535,0
aDka,aDika,372535,1
yogn,yogin,372535,2
aDka,aDika,372535,6
z,iz,112980,3
Akft,Akfti,311978,1
dvDA,dviDA,347605,2
ptf,pitf,53323,0
z,iz,132416,1
vzw,vizwi,348154,0
kfz,kfzi,348154,3
vtAna,vitAna,120062,4
fz,fzi,130409,0
carta,carita,130409,3
yogn,yogin,334030,1
ndradyumna,indradyumna,302661,0
vpra,vipra,302661,1
Ad,Adi,302661,3
vSKa,viSiKa,395678,1
parkleSa,parikleSa,317446,0
rat,rati,147929,0
Suc,Suci,304762,2
ptf,pitf,304762,3
nmna,nimna,113302,2
dvAkara,divAkara,113302,4
havs,havis,346627,1
dS,diS,73891,0
tejasvn,tejasvin,109357,3
vyAD,vyADi,132494,2
antma,antima,103494,2
dvja,dvija,119924,5
kav,kavi,94540,3
budD,budDi,94540,4
kalNga,kaliNga,380326,1
ced,cedi,380326,4
namuc,namuci,328775,2
yuDzWra,yuDizWira,328775,3
kusIdn,kusIdin,372755,1
vdvas,vidvas,123221,0
dvya,divya,123221,0
rpu,ripu,123221,4
nAstka,nAstika,313305,2
Ad,Adi,80098,11
etarh,etarhi,144140,0
gat,gati,144140,4
sMha,siMha,63903,0
atSaya,atiSaya,134622,1
prIt,prIti,310799,0
Adtya,Aditya,84162,0
anla,anila,84162,0
dv,div,84162,2
BUm,BUmi,84162,3
vSeza,viSeza,108737,4
vdvas,vidvas,330345,0
suganD,suganDi,123676,3
navat,navati,380223,2
Bakt,Bakti,378320,2
tejasvn,tejasvin,399950,3
vaszWa,vasizWa,109942,0
vpra,vipra,109942,1
vkraya,vikraya,318220,1
har,hari,305085,4
,i,80915,3
kapzWala,kapizWala,106718,3
ha,iha,113151,0
prat,prati,55961,2
bndu,bindu,55961,3
nrguRa,nirguRa,367860,3
har,hari,367860,4
Art,Arti,56107,1
mTyA,miTyA,355306,0
zvAsa,izvAsa,381525,2
vmala,vimala,86209,2
granT,granTi,86209,12
sta,sita,86209,13
ha,iha,306927,0
dvtIya,dvitIya,351798,1
pratgraha,pratigraha,334503,3
as,asi,324804,1
svd,svid,89689,1
Cdra,Cidra,91165,0
kal,kali,105921,0
daRqn,daRqin,352202,1
kft,kfti,352202,2
daSakumAracarta,daSakumAracarita,352202,3
prIt,prIti,369946,3
BUm,BUmi,146337,2
ndrya,indriya,146337,3
sTavra,sTavira,79105,1
ctta,citta,110370,3
Dann,Danin,346814,4
Sakt,Sakti,382264,0
kzp,kzip,382264,1
prat,prati,382264,5
vmAna,vimAna,381686,0
dvya,divya,135994,0
tejasvn,tejasvin,135994,2
sngDa,snigDa,97178,2
vfdD,vfdDi,320871,4
gat,gati,78957,2
kzt,kziti,138493,6
kel,keli,365571,7
kArn,kArin,365571,10
kmu,kimu,365571,12
BAzn,BAzin,55878,3
zvAsa,izvAsa,393191,2
nrarTaka,nirarTaka,326160,4
